family,schedule,date,J_plan,J_rev,J_emerg,J,e_kWh,a_up_kWh
ra,06,2025-12-29,64356.25479259639,1878.2478222954314,199.04740300194166,66433.55001789377,55.80009937499919,1845.9067537683318
ra,06,2025-12-30,64781.44997879147,627.5461540205899,217.26860538789137,65626.26473819994,84.81484991319462,672.6628925941085
ra,06,2025-12-31,65513.66162274315,-504.9962716025359,708.0448732768502,65716.71022441747,207.26063062500012,16.332853182290933
ra,0612,2025-02-01,25850.967857004267,-342.7408312040775,1100.8835822085057,26609.110608008694,222.30193090277763,0.0
ra,0612,2025-02-02,60213.50532586583,-948.9640140836834,139.82432914895685,59404.3656409311,43.91011902777734,98.83488666666813
ra,0612,2025-02-03,61496.36027273472,-2003.459469366951,672.9434002086713,60165.84420357644,154.01275737847055,1.2539364548638332
ra,0612,2025-02-04,63793.22461437263,-1720.1409508354902,474.2708721171372,62547.354535654275,170.28359211805602,122.24473900347476
ra,0612,2025-02-05,59379.822297991814,186.83810267086164,439.3631780146943,60006.02357867737,95.21250649305705,603.3562138829841
ra,0612,2025-02-06,63961.32174397692,-2876.9539476760356,190.12029204263905,61274.488088343525,54.90099734375002,0.0
ra,0612,2025-02-07,25854.31879522902,-1367.3165352573558,344.77528960554014,24831.777549577204,62.56983713541706,0.0005242024408003525
ra,0612,2025-02-08,20240.998603249882,842.9695915825043,1806.1124283154775,22890.080623147864,390.4380868229164,473.5946039450832
ra,0612,2025-02-09,58390.69523531402,-993.5114295303767,336.7040096354673,57733.88781541911,81.85920965277745,12.120956013539399
ra,0612,2025-02-10,55942.695246622505,74.82261982401724,1329.266937356475,57346.78480380299,416.17763194444655,14.089862829860863
ra,0612,2025-02-11,56206.44042683104,-2424.97290517512,2253.2914760296608,56034.75899768558,479.3168724652802,0.009340208333583178
ra,0612,2025-02-12,56257.640603084874,-2302.460171933702,2194.4137765632017,56149.59420771438,502.5603691319352,0.0
ra,0612,2025-02-13,52134.116725632884,-387.8635377195544,1491.2828567085296,53237.53604462186,313.1646375520826,513.3725249117057
ra,0612,2025-02-14,20336.395483866574,695.0672372276606,1687.810656205827,22719.273377300062,409.9459376562504,544.7861417439434
ra,0612,2025-02-15,21044.657900847094,-238.82808361665013,2612.1552091303693,23417.985026360817,710.6199617187508,5.336239530904777
ra,0612,2025-02-16,56226.797413904074,-2923.0007642880837,4357.288351883636,57661.08500149963,1092.2438275868035,0.0
ra,0612,2025-02-17,55311.941370935034,-3310.1980254856326,2423.695436634027,54425.43878208343,595.8549444444446,0.0010010084193936564
ra,0612,2025-02-18,49448.385882249204,1036.096354326773,2365.8145321419015,52850.296768717875,562.1765575694444,1196.6352849767686
ra,0612,2025-02-19,49824.51545479277,492.36989753551876,2395.138261360284,52712.02361368857,729.0906462152793,451.98070548004716
ra,0612,2025-02-20,51322.452962065116,-599.2059215690075,2450.7641223945875,53174.011162890696,558.1244345659734,146.98713795138872
ra,0612,2025-02-21,18746.51748237588,175.20409275949385,1431.2316789032388,20352.95325403861,386.5200363020839,115.28743341841049
ra,0612,2025-02-22,19376.02662607708,93.22737434181892,1866.2603122032,21335.5143126221,466.29185458333313,133.48873184027798
ra,0612,2025-02-23,50714.67850300745,-964.2641670330377,2810.490447792595,52560.904783767015,829.920652274305,156.7208076237756
ra,0612,2025-02-24,48872.92963866057,-52.65379109985827,1554.6181688291017,50374.894016389815,345.7971563368066,404.26543299932916
ra,0612,2025-02-25,50286.719454247046,-2096.681835829261,2055.600156731862,50245.63777514965,526.7411113541635,35.08302215722529
ra,0612,2025-02-26,45621.18783910876,2322.3564775977275,1396.79178343399,49340.33610014048,374.31415644097115,2372.131621699532
ra,0612,2025-02-27,46458.005479387604,395.4740863125115,1732.6954932997937,48586.17505899991,429.4844869965259,630.0988892968556
ra,0612,2025-02-28,18126.6548022966,490.15816205937915,1280.8704456178607,19897.68340997384,320.263009982638,325.3307504513896
ra,0612,2025-03-01,20569.518945409152,-339.5972361160199,1599.9673831194275,21829.88909241256,455.7873496527778,1.797996545140336
ra,0612,2025-03-02,52413.07648195604,1036.199452131095,1057.863451206012,54507.13938529314,216.77250795138798,1108.3654786874708
ra,0612,2025-03-03,53792.238905705475,-387.50136894124427,1540.6831328800763,54945.42066964431,405.9771874479161,961.810008211804
ra,0612,2025-03-04,47936.83014368905,1474.466777123085,1598.5392418626166,51009.83616267474,472.95499407985966,1323.7986327814235
ra,0612,2025-03-05,50451.454776691404,-1764.4930431297958,1661.6803889656169,50348.64212252722,446.6618690104182,20.426164652778766
ra,0612,2025-03-06,47033.81149934029,635.2273735083296,676.6489210761224,48345.68779392474,212.27774673610983,532.1383432733332
ra,0612,2025-03-07,19061.66883066464,-594.1782716380093,1079.8425165624353,19547.333075589067,315.16464348958425,0.0
ra,0612,2025-03-08,17221.552481867046,259.7926200460022,710.9584924688039,18192.30359438185,216.97829836805613,132.56419541666702
ra,0612,2025-03-09,47866.833649556036,-683.6397327236245,2011.1832881850503,49194.37720501746,546.0791585416671,35.47572460801288
ra,0612,2025-03-10,45678.52941338057,1462.1533358320494,2437.3155219600344,49577.99827117266,688.7077279340299,1234.3436750827093
ra,0612,2025-03-11,40918.04667660794,6395.357732551759,2159.5514572828547,49472.95586644256,499.3010640277781,5612.763784398137
ra,0612,2025-03-12,47171.54767610252,-651.8516841516589,1053.654231707212,47573.35022365807,332.53610506944403,0.005429536710664706
ra,0612,2025-03-13,46681.29729424257,711.5001478345004,1990.4448744230046,49383.24231650007,413.7849778472223,792.1854542113745
ra,0612,2025-03-14,16570.46284083221,802.6404675856483,2159.0675722858764,19532.170880703732,612.6907264756945,402.3737137231054
ra,0612,2025-03-15,16433.733451936532,1140.9155300514403,1186.9877855093468,18761.63676749732,295.1391889583324,505.4777078928203
ra,0612,2025-03-16,45282.230761416155,330.7858093491934,1210.9433845921053,46823.95995535746,343.4977050520844,1035.3200213715286
ra,0612,2025-03-17,41635.06330506165,426.91930610833515,3461.430860861417,45523.4134720314,782.6744003645829,489.9683290679026
ra,0612,2025-03-18,47992.68660874878,-2404.229305188893,1579.3247125512012,47167.78201611109,385.00371427083394,0.0010010084248222029
ra,0612,2025-03-19,39568.065098317784,4413.703277403032,1525.0777167284664,45506.84609244928,463.1197854513874,3906.336941769836
ra,0612,2025-03-20,45155.74661224417,-179.62667485377096,4733.068367508717,49709.188304899115,1329.1085411979184,439.23812605521243
ra,0612,2025-03-21,16184.703445592144,344.5406864022943,2062.529678636584,18591.77381063102,583.714833767362,174.6585327979547
ra,0612,2025-03-22,17139.269525937274,-173.94713706286484,935.6076973799591,17900.930086254368,318.1173246180562,2.0463630789890885e-12
ra,0612,2025-03-23,45825.33810843277,-2195.1174980938845,1086.2074817729635,44716.428092111855,288.8520977256952,0.0
ra,0612,2025-03-24,42768.195358812256,-333.6455806273829,1520.860088800464,43955.40986698534,509.62463072916967,604.910493919386
ra,0612,2025-03-25,47462.09187885585,-2638.4423667411866,2273.7542299657944,47097.40374208045,642.6511961111117,4.569408842207935
ra,0612,2025-03-26,40746.86408758645,-479.81203954783496,1447.6036772966136,41714.65572533523,447.9767142881941,653.5342592708331
ra,0612,2025-03-27,43557.860870021206,-1028.104811638239,3722.3661807073518,46252.12223909032,932.1411202083295,5.361644027778084
ra,0612,2025-03-28,16113.917769771311,3.905534033810511,872.7583703650205,16990.581674170142,238.67622083333384,15.111102762894426
ra,0612,2025-03-29,15177.26702214103,886.2756990501664,791.4879745720577,16855.030695763253,182.9454662847221,518.4017590822027
ra,0612,2025-03-30,42214.33453146451,-2566.2976020772276,5193.887727507066,44841.92465689435,1224.8778344270827,3.4059614967600282
ra,0612,2025-03-31,36944.41594891604,6345.433272086799,1912.7520468943328,45202.60126789717,507.7931680034703,4257.92496682976
ra,0612,2025-04-01,44960.14421034779,-1005.8028468352495,1540.8349872484355,45495.17635076097,458.1199572569444,268.05497168402724
ra,0612,2025-04-02,42671.10594895561,1052.78708763595,1826.6534550341282,45550.54649162569,449.33740935763865,230.31153100805918
ra,0612,2025-04-03,44286.63372482473,-2390.76629260206,970.8503056367701,42866.71773785944,291.3754610937499,0.0
ra,0612,2025-04-04,14930.44591403391,341.37574074630936,1393.9377926474222,16665.75944742764,341.47483949652815,61.7592907118062
ra,0612,2025-04-05,14834.082709539314,361.3070203228766,3281.8474229145204,18477.23715277671,777.4610717361085,232.97114991680218
ra,0612,2025-04-06,40983.0183446371,-461.5616643292185,831.2176588026491,41352.674339110534,206.29001451388933,676.119825005446
ra,0612,2025-04-07,35904.27264513087,2621.6944863454073,1606.03116876195,40131.99830023822,436.28781071180697,1435.790746985628
ra,0612,2025-04-08,42398.41218592152,-1830.1113423414026,2210.35100946919,42778.651853049305,461.7329824131953,40.18478750072006
ra,0612,2025-04-09,40797.98064493376,1045.7624724866082,1170.4240945663091,43014.167211986685,289.74135239583524,2044.98161390023
ra,0612,2025-04-10,40371.72821904984,-535.1379306768952,2452.5319930227997,42289.12228139574,534.0323293229154,677.9370173524768
ra,0612,2025-04-11,13983.004064090157,765.8686148305615,3158.720072645333,17907.59275156605,733.179467500001,309.218036328955
ra,0612,2025-04-12,15621.985001925925,-219.23563045220828,680.0862163277011,16082.835587801417,201.116283055556,9.228330676474314
ra,0612,2025-04-13,37805.917919597065,173.05877411949268,1226.9809580445976,39205.95765176115,287.0750586805548,189.85005196889824
ra,0612,2025-04-14,40375.276384159755,-2644.1934997316966,4262.077299235911,41993.160183663975,1011.4054194791645,353.95631646500385
ra,0612,2025-04-15,34879.79136316691,2740.0891710898586,1031.3501509807202,38651.23068523748,231.697986267361,1256.4180080464448
ra,0612,2025-04-16,38516.07293426462,1750.0891024027483,2183.1142859354823,42449.276322602855,534.4256779166656,786.0628811602405
ra,0612,2025-04-17,35717.511151048835,2961.274787716399,1065.2023905498259,39743.98832931506,276.7429495312497,3693.3191416861328
ra,0612,2025-04-18,14305.505924315776,284.023178710183,1730.4799376338397,16320.0090406598,438.0972686111099,122.68960670042307
ra,0612,2025-04-19,13600.501805955962,1227.8655586365928,1074.1388321241188,15902.506196716675,299.0376642708341,789.7033312039316
ra,0612,2025-04-20,35934.1849114784,819.9342687447901,1955.0163432255588,38709.13552344875,569.9878836111096,904.59050458906
ra,0612,2025-04-21,38382.87903062149,-1993.6433054860413,4023.9686347604584,40413.204359895906,1094.8559795659714,0.0
ra,0612,2025-04-22,33937.35115481391,4002.9720349519716,2259.9627448756446,40200.28593464152,651.3921867881946,3022.301680060099
ra,0612,2025-04-23,33243.99457501482,3686.1819277747363,1444.5607765447803,38374.73727933433,395.1298310590273,4608.03623007265
ra,0612,2025-04-24,34458.051635052834,1412.2167223856807,1466.3428443325956,37336.61120177111,487.0983010069431,888.5295506860871
ra,0612,2025-04-25,13926.823707788462,-176.57172698258458,944.4170714484624,14694.66905225434,278.06695711805503,86.84674482864027
ra,0612,2025-04-26,13801.946841202238,403.0836879371658,1263.9299671880308,15468.960496327434,313.3624870138889,188.4552105697252
ra,0612,2025-04-27,34025.24395524783,1838.180359393142,1859.0221542431275,37722.446468884096,434.93674921875026,1846.1437417874113
ra,0612,2025-04-28,41201.27214491156,-610.3929789064209,764.4177046566999,41355.29687066184,219.8178874999997,421.7830766942063
ra,0612,2025-04-29,35162.40064610867,363.4221396587657,505.71922149604063,36031.54200726347,96.40505102430535,723.7058855505679
ra,0612,2025-04-30,33793.970772740264,-390.0922540723903,4551.962806307854,37955.84132497573,1218.158986336805,77.01672636528355
ra,0612,2025-05-01,35545.17006048975,138.09560241255798,9882.75973077531,45566.02539367761,2132.8546435590274,362.90244074506774
ra,0612,2025-05-02,15272.298682004022,-237.57822127985253,6637.070736367087,21671.791197091257,1429.8209229340277,0.0
ra,0612,2025-05-03,14353.45928523194,97.69941351838418,7431.801925365635,21882.96062411596,1431.5075418055558,0.0
ra,0612,2025-05-04,37363.69484466032,-2061.285801202726,13548.030022098792,48850.439065556384,3302.716802410792,0.0
ra,0612,2025-05-05,39150.807200516734,-1199.8682019915652,8580.968706854912,46531.90770538008,1875.4234881423595,0.0
ra,0612,2025-05-06,33673.77876075367,2626.9147419205074,8133.211983359524,44433.90548603369,1931.367587413195,2614.7889839541835
ra,0612,2025-05-07,36481.54034539132,2077.196958746954,6002.183326586824,44560.92063072509,1255.5866202604154,2603.136962938643
ra,0612,2025-05-08,41658.97084021023,19.082492121925384,2293.4608282559147,43971.51416058807,484.97321538194535,832.9500266350439
ra,0612,2025-05-09,16686.44786225936,923.586014512152,1075.8484279972029,18685.882304768715,292.74198786458265,567.5915437911808
ra,0612,2025-05-10,16472.595116010747,1465.4113287567836,588.7696309856052,18526.776075753136,159.9806417534715,649.6851170043059
ra,0612,2025-05-11,40611.61169952751,478.9664369361078,1901.942266819145,42992.52040328276,470.43037607638786,653.5439553891313
ra,0612,2025-05-12,36452.405971902524,4293.812445390362,990.8001874151648,41737.01860470805,341.91775067708306,2388.0123886499996
ra,0612,2025-05-13,41961.95809973611,-1052.000111680421,3129.741600962591,44039.69958901828,694.1556729166682,694.0578882545667
ra,0612,2025-05-14,41645.09550668002,-995.2227254305633,1304.1661172213526,41954.03889847081,336.37444541666605,763.5859632812499
ra,0612,2025-05-15,41210.47893106092,461.41264029784384,1145.7186774970733,42817.61024885584,306.30571463541605,1381.276694255535
ra,0612,2025-05-16,16971.298613370334,-285.77922005386677,867.8877355808831,17553.40712889735,296.92071600694385,98.0668362860051
ra,0612,2025-05-17,16970.088615996177,134.19864991872484,1312.9137921965525,18417.201058111455,377.8190146354161,83.52445729993264
ra,0612,2025-05-18,42850.427439842955,-1401.009753377661,471.2247316390618,41920.642418104355,139.9051879513887,94.15967238940095
ra,0612,2025-05-19,38544.663184605044,-423.6095549293083,1153.323297015815,39274.37692669155,218.3108148263887,547.5286120054163
ra,0612,2025-05-20,38473.80151185996,1867.16305271375,987.8046394330245,41328.769204006734,254.0709154687511,1210.4867416129966
ra,0612,2025-05-21,36715.35133126568,4148.310780864626,1042.3579883712225,41906.020100501526,267.66576911458276,3137.7218795348763
ra,0612,2025-05-22,38067.92566876672,81.21826956942135,1044.219946520835,39193.363884856975,253.6814996354177,324.74570501931134
ra,0612,2025-05-23,16316.454738489494,1425.3579653032689,422.5818952281942,18164.394599020958,154.67684355902767,993.1761617996694
ra,0612,2025-05-24,17257.567871059575,-11.669799791177809,479.30739724639153,17725.20546851479,131.90610689236172,71.04610454990114
ra,0612,2025-05-25,38651.627264348775,-272.54945337904405,1734.793073377316,40113.87088434705,550.7717570136704,314.2502012774997
ra,0612,2025-05-26,37849.44305659678,3962.893556369034,795.2925077689204,42607.62912073473,285.3465411458325,4948.783793691411
ra,0612,2025-05-27,36459.448361273055,3547.6967399242694,1829.7410458305849,41836.88614702791,438.33967602430624,1720.5319583291607
ra,0612,2025-05-28,40338.372336261484,113.88152242577104,312.8667544244521,40765.12061311171,143.2409091666662,544.7031137884974
ra,0612,2025-05-29,39653.74868712945,1500.5188943944695,965.0533933062599,42119.32097483018,293.3835236111112,1068.7110203486207
ra,0612,2025-05-30,17042.4470761763,597.4074401492824,726.7142466382109,18366.568762963794,225.2788884374998,341.7578828087281
ra,0612,2025-05-31,18490.066854064244,-599.6106611357656,806.5243984812682,18696.98059140975,260.49709211805555,0.0
ra,0612,2025-06-01,49890.38644923142,-2402.6154284462673,17119.06923617601,64606.84025696116,4503.537252430555,109.27797062499772
ra,0612,2025-06-02,50887.796837342954,-3621.2989520818105,16885.564865602813,64152.06275086396,4668.893242829864,47.81951927482601
ra,0612,2025-06-03,46782.42409098567,436.1683541527116,13267.128014931604,60485.72046006998,3489.961621649309,143.48617502081484
ra,0612,2025-06-04,53847.69158970906,-839.9342100219883,11521.673479802092,64529.43085948916,3427.419535868057,29.703641013765036
ra,0612,2025-06-05,45861.5635744071,995.4006561530008,11610.970080048735,58467.934310608834,3176.0166235243037,1079.4712147838727
ra,0612,2025-06-06,20396.356073955645,-553.6257334305221,13850.956730784677,33693.6870713098,3449.503284166667,0.0
ra,0612,2025-06-07,22340.788466858223,1021.075245319569,7317.504801220019,30679.368513397807,1916.6320362847225,431.3691011798817
ra,0612,2025-06-08,50525.145127185664,858.9207907252727,985.9225703480968,52369.988488259034,300.0851703298604,1920.4501937967038
ra,0612,2025-06-09,57273.45854873158,-2080.3405299412857,1324.9673153907747,56518.085334181065,410.36406560763726,14.807427559520121
ra,0612,2025-06-10,52627.73983992172,2030.4549213168698,2038.8204674680173,56697.01522870661,705.8735416840265,1120.5824291993692
ra,0612,2025-06-11,57457.14979452057,1369.5488571294318,1056.4777560093903,59883.1764076594,233.48783953124956,825.75265777043
ra,0612,2025-06-12,55720.908829429594,-658.3429309226514,1355.6961540624225,56418.26205256937,293.1338119791665,80.5463787847232
ra,0612,2025-06-13,24322.188732456718,1218.791458750362,776.0531240673889,26317.033315274468,162.75176265625058,321.72867817640423
ra,0612,2025-06-14,24964.482405784263,-463.7103427984074,652.5213215554447,25153.2933845413,175.12499053819502,0.0
ra,0612,2025-06-15,51663.526967421545,3041.030775794597,510.6620821430938,55215.219825359236,126.05184633680614,3400.9589575774203
ra,0612,2025-06-16,54333.01122143434,672.2183353861545,1068.916361034225,56074.145917854716,291.9533274305548,1038.4289927890989
ra,0612,2025-06-17,55127.46933424466,2149.740063864492,1497.542896589278,58774.75229469843,370.02257126736276,1566.5085827407265
ra,0612,2025-06-18,55674.36405787967,1484.0294334621472,805.844961397921,57964.23845273974,215.04601663194325,888.3668101118027
ra,0612,2025-06-19,52290.14376845619,1980.2744516793118,2467.152348147434,56737.570568282936,715.9117861111117,3099.3354933018372
ra,0612,2025-06-20,24117.1574011792,-246.69578711284112,417.3486808341379,24287.810294900497,121.38529626736049,9.084813052009288
ra,0612,2025-06-21,23665.2780476794,113.26195953346733,36.78784788499826,23815.32785509787,8.828377222221803,78.60893819117138
ra,0612,2025-06-22,50221.93799845673,3390.223537355723,2140.96644663357,55753.127982446014,518.7168237847229,2579.5666707951377
ra,0612,2025-06-23,52326.158382479785,624.1297218062882,324.95221710327854,53275.240321389356,97.36102600694375,307.0916147922195
ra,0612,2025-06-24,59784.1932820332,-938.7416709054224,744.6527689151884,59590.10438004297,218.4510256770827,0.03907069444449007
ra,0612,2025-06-25,52109.320474530905,3098.583894533593,1273.4177452684178,56481.322114332914,253.82909024305508,2757.003138607674
ra,0612,2025-06-26,51271.35665889912,2288.6146138417344,417.57962233724265,53977.5508950781,98.77825739583392,2442.1243246496406
ra,0612,2025-06-27,24368.06829852779,-745.0038551345484,1458.0104059238756,25081.074849317116,317.8101988541676,0.0
ra,0612,2025-06-28,23385.417783810182,470.7193185182615,333.22585839119773,24189.36296071964,98.8840274652776,297.2999941808542
ra,0612,2025-06-29,49434.17602214997,4842.539036936533,2566.4292398660023,56843.14429895251,815.8864551909738,4628.460264673582
ra,0612,2025-06-30,54162.83483156204,387.08621447183225,2014.9142333297164,56564.835279363586,504.0886621701392,815.5107919673625
ra,0612,2025-07-01,47159.82742081048,1408.6701055461438,23699.87304771682,72268.37057407344,6698.056746006946,1354.2921496657705
ra,0612,2025-07-02,45080.7796437513,-718.8205698904676,27422.388296205456,71784.3473700663,7262.442356944443,0.060233508423536364
ra,0612,2025-07-03,50834.6591359692,328.14101102761026,19758.037178747276,70920.8373257441,5432.085061458335,545.9894988620392
ra,0612,2025-07-04,20936.689286020963,1276.8009020010213,20075.400921390195,42288.89110941218,5413.482297465278,357.0754890277788
ra,0612,2025-07-05,21813.542237655714,100.54756488238131,20854.319753614538,42768.409556152634,5518.525553975695,108.13955258142668
ra,0612,2025-07-06,48907.04237404137,5023.1252486110825,15082.394182635664,69012.56180528812,3870.939578368053,5586.592846584056
ra,0612,2025-07-07,49793.50376861413,684.2824028273462,16370.450900802534,66848.23707224401,4247.609662881945,571.338731724211
ra,0612,2025-07-08,62008.714674144445,-317.36275205304173,931.2267243011787,62622.57864639258,204.08831682291446,577.1625067199229
ra,0612,2025-07-09,61570.93886122218,-1547.0945421529275,164.6661491217712,60188.51046819103,36.97236868055563,336.873368159724
ra,0612,2025-07-10,57525.43657549973,1068.6055668162285,742.4582008998468,59336.500343215805,268.63911743055667,1277.8735636682388
ra,0612,2025-07-11,31369.246116776267,-775.4627615143241,1073.5838844363207,31667.367239698262,260.39217341366856,2.2737367544323206e-13
ra,0612,2025-07-12,29774.619514659247,1508.0398203792206,403.68932621463455,31686.3486612531,102.90661517361093,1163.7528165004132
ra,0612,2025-07-13,62067.95619797085,-3865.9658839003805,368.00798498053837,58569.99829905101,90.46734795139014,0.005910063827855083
ra,0612,2025-07-14,57788.759547806054,-701.7069542867815,950.3206962654564,58037.37328978473,228.46695503472154,585.8961260810611
ra,0612,2025-07-15,60744.07819701846,-2033.8450189500563,979.6572356111155,59689.89041367952,272.63250638889053,146.89379260850785
ra,0612,2025-07-16,58939.62437235261,96.08946247441577,879.6671819124958,59915.38101673953,262.2842280034734,439.5332373419849
ra,0612,2025-07-17,57269.31341783434,1479.5268806025526,544.3498601855653,59293.19015862246,115.78536715277801,1114.7327618447594
ra,0612,2025-07-18,32837.845300007466,-1523.3477662439223,833.4312302959102,32147.928764059456,187.97565300347196,6.627466631944003
ra,0612,2025-07-19,32855.520933101434,-427.96209037386984,898.852894128541,33326.411736856106,314.85703418402727,128.18115480971508
ra,0612,2025-07-20,60654.02523138945,-1146.6650401322613,96.63681838013045,59603.99700963732,22.131206093750052,331.9327527291323
ra,0612,2025-07-21,62190.61754846688,1016.6452818675116,158.16118597126837,63365.42401630565,39.39967736111157,81.23463043402899
ra,0612,2025-07-22,59460.94216198247,5147.353809994476,326.24016079711623,64934.53613277407,79.2154888194438,2158.097525746526
ra,0612,2025-07-23,67006.63677794058,-4054.735743365182,1272.1587738537396,64224.05980842914,331.42380869791646,36.619071662673036
ra,0612,2025-07-24,66203.22335648011,-3531.97181968283,0.0,62671.25153679728,0.0,0.0
ra,0612,2025-07-25,30388.022254560623,27.225490532249978,303.247919581589,30718.495664674465,68.29032017361124,262.59703498767703
ra,0612,2025-07-26,31022.051816241863,264.76641522882375,137.48296842670175,31424.30119989739,54.078097361111304,186.3594425868049
ra,0612,2025-07-27,60051.42516813529,605.3560162793026,202.16303431482515,60858.94421872942,93.13009069444388,1358.1537877566816
ra,0612,2025-07-28,61759.2914290925,861.2380616700111,81.0051318947845,62701.534622657295,35.867366128472895,520.955044253456
ra,0612,2025-07-29,60598.55385663865,3620.4526994919197,0.0,64219.006556130575,0.0,3354.4306064901884
ra,0612,2025-07-30,55423.85397043812,7919.577635817742,0.0,63343.43160625586,0.0,7522.362050565856
ra,0612,2025-07-31,57212.8763668218,2382.7226024106403,576.5175869646866,60172.11655619713,124.83250944444413,2093.333242407397
ra,0612,2025-08-01,28886.31427629154,-865.7619267880251,797.0000339771491,28817.552383480666,262.89349855902924,20.062806670485262
ra,0612,2025-08-02,29423.03941787633,-777.0648221743388,441.313975594872,29087.288571296864,98.21591741319503,21.3242057465294
ra,0612,2025-08-03,47834.324564487295,871.6043099933554,1342.4649633126135,50048.39383779326,322.71849989583313,136.08689576091382
ra,0612,2025-08-04,50960.191117742914,157.60830246522414,2225.124395671901,53342.92381588004,515.513941840278,2413.6799688562096
ra,0612,2025-08-05,49305.70657444157,1449.809754600795,1216.5117002405823,51972.02802928294,259.96149701388896,2715.8194809975644
ra,0612,2025-08-06,54981.85958750613,-955.6409489362225,1096.9933261727979,55123.21196474271,268.5624084895841,0.9071223611111918
ra,0612,2025-08-07,54096.50926970655,-2063.635126191137,924.8252722825708,52957.69941579798,294.29679203125033,734.004639440869
ra,0612,2025-08-08,25934.899605609826,-38.69963421568749,422.3417207476866,26318.541692141822,156.57715065972351,45.76296181427949
ra,0612,2025-08-09,25750.01399627495,190.07176104036895,1401.536297046011,27341.62205436133,358.74703626736243,21.12198571180552
ra,0612,2025-08-10,50984.70546503182,-1223.5557013508424,1284.3165610103813,51045.466324691355,358.9558702604167,0.0
ra,0612,2025-08-11,48780.40626118782,1550.3587938017868,1193.960834178141,51524.72588916775,289.4159757118057,1323.8044494467936
ra,0612,2025-08-12,52030.0577469179,-53.1307283573006,1169.7534300105228,53146.68044857112,312.52795163194503,562.5951891636378
ra,0612,2025-08-13,47255.289577902775,1597.2451746585443,1609.739995093043,50462.27474765436,371.06844501736236,1823.5080259782208
ra,0612,2025-08-14,49231.46052689442,1951.9776033820103,1301.6543752643329,52485.092505540764,285.41357706597114,3130.3662827376716
ra,0612,2025-08-15,26375.946544146173,-771.3381742040153,1446.3032083140788,27050.911578256237,461.4742369270833,77.89460763852901
ra,0612,2025-08-16,27838.68637959911,-1236.4828030158624,1623.4091407319352,28225.612717315184,351.0839245138887,157.26831776584842
ra,0612,2025-08-17,50203.31050494702,-592.4033228351238,1605.6990097025985,51216.60619181449,358.8126572048616,474.9621528544318
ra,0612,2025-08-18,49574.383997653546,-926.0726930871534,2336.0595903642143,50984.37089493061,580.079993784721,0.0
ra,0612,2025-08-19,48852.82288120389,843.0339380799214,2657.077200328732,52352.93401961254,617.8368747743068,140.600031431346
ra,0612,2025-08-20,53416.74180220327,248.44885551925006,2356.600940733569,56021.79159845609,550.7521762847211,1186.9551966184367
ra,0612,2025-08-21,51010.364563325194,-292.7591765350686,2165.2548481598396,52882.86023494997,578.2785278298605,988.6241395055371
ra,0612,2025-08-22,26166.923830631433,-467.52832236615734,3077.7393508888654,28777.13485915414,832.2645208333334,69.2335443746388
ra,0612,2025-08-23,24765.08341431415,1055.2139721433073,1357.7857209209092,27178.08310737837,409.4727420659717,723.3719324541614
ra,0612,2025-08-24,49085.89061222761,2191.4309024941213,2032.0352699056643,53309.356784627395,564.5531183680548,89.86540675890868
ra,0612,2025-08-25,62837.43111237693,-5753.302594326635,1163.0522867445343,58247.18080479483,301.5948961458342,2.9033306423643808
ra,0612,2025-08-26,49283.154065943774,810.6056250754582,646.3221414870097,50740.08183250624,196.58271097222078,1564.000171918302
ra,0612,2025-08-27,49668.053920665654,5149.067140541158,431.38013928629,55248.5012004931,96.00589345486054,3594.3529387349727
ra,0612,2025-08-28,47951.24866730184,5865.414872426905,3342.845442277278,57159.508982006024,799.0843943923593,4379.125723152487
ra,0612,2025-08-29,27572.42904721621,485.41974845626737,1353.81867984433,29411.66747551681,318.6815977604165,0.0
ra,0612,2025-08-30,26645.04868445031,-426.13379268234553,780.9209508005341,26999.835842568496,229.59947590277653,0.9571293402769356
ra,0612,2025-08-31,48869.44432726022,1121.5865211098883,2527.723497150594,52518.754345520705,648.7629397569435,1629.0627146465413
ra,0612,2025-09-01,54000.96142267145,-993.7324904575617,0.0,53007.22893221388,0.0,289.46273500542964
ra,0612,2025-09-02,47740.26552222854,3338.0068736913904,262.51089423083374,51340.783290150765,68.19803317708337,2105.3746408826264
ra,0612,2025-09-03,50471.49412823614,-291.3669644469281,104.57391729780937,50284.70108108702,23.05040079861226,424.91819733900223
ra,0612,2025-09-04,50335.64300895706,-789.4384424634446,430.65462490348534,49976.859191397096,139.12013062499892,118.19822585069403
ra,0612,2025-09-05,25816.808631267006,-442.07871127841554,21.515860678486945,25396.245780667075,6.83916706597131,168.44763171272604
ra,0612,2025-09-06,25923.06686563504,-188.74211044770306,111.00736973291595,25845.332124920253,26.74382619791652,161.48568570580218
ra,0612,2025-09-07,47484.008995595446,4047.433792269391,542.7596186828063,52074.20240654764,98.405270381945,3434.9071400253447
ra,0612,2025-09-08,44854.86284239436,779.177994663385,688.2420280809183,46322.28286513866,186.22285277777752,1404.4818724379911
ra,0612,2025-09-09,39266.34622939747,4071.098024699117,888.2212512614791,44225.66550535807,203.67538614583407,1828.6896182932562
ra,0612,2025-09-10,46287.83846310087,730.117590404667,2064.258563786455,49082.21461729199,518.9402583680528,586.8424846230643
